Year,"Fuel Type",State,"Number of Vehicles","Fuel Consumed","Weight Class","Vehicle Type","Engine Configuration","Fleet Estimates",ST
2003,"Compressed Natural Gas (CNG)",Utah,0,0,"Light Duty",Motorcycles,Dedicated,"Electricity Providers",UT
2003,"Compressed Natural Gas (CNG)",Utah,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",UT
2003,"Compressed Natural Gas (CNG)",Utah,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",UT
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Trucks,Dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Minnesota,0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",MN
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Heavy Duty",Buses,Dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Heavy Duty",Trucks,Dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,18,5,"Light Duty","Automobiles (Compact)",Dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Midsize)",Dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",Motorcycles,Dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Montana,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MT
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",Pickups,Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty","Automobiles (Subcompact)",Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",SUVs,Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",Trucks,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",Trucks,Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",Trucks,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty",Trucks,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty","Vans (Minivans)",Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Medium Duty",Pickups,Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Medium Duty",Trucks,Dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Missouri,0,0,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",MO
2003,"Compressed Natural Gas (CNG)",Vermont,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",VT
2003,"Compressed Natural Gas (CNG)",Vermont,0,0,"Light Duty",Motorcycles,Dedicated,"Electricity Providers",VT
2003,"Compressed Natural Gas (CNG)",Vermont,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",VT
2003,"Compressed Natural Gas (CNG)",Vermont,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",VT
2003,"Compressed Natural Gas (CNG)",Hawaii,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Electricity Providers",HI
2003,"Compressed Natural Gas (CNG)",Hawaii,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",HI
2003,"Compressed Natural Gas (CNG)",Idaho,0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",ID
2003,"Compressed Natural Gas (CNG)",Idaho,0,0,"Heavy Duty",Trucks,Dedicated,"Electricity Providers",ID
2003,"Compressed Natural Gas (CNG)",Idaho,0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",ID
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Other Vehicles",Dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",Pickups,Dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Automobiles (Subcompact)",Dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",SUVs,Dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",Trucks,Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",Trucks,Dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",Trucks,Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty",Trucks,Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Vans (Minivans)",Dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)",Virginia,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",VA
2003,"Compressed Natural Gas (CNG)","Rhode Island",0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",RI
2003,"Compressed Natural Gas (CNG)","Rhode Island",0,0,"Heavy Duty",Trucks,Dedicated,"Electricity Providers",RI
2003,"Compressed Natural Gas (CNG)","Rhode Island",0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",RI
2003,"Compressed Natural Gas (CNG)","Rhode Island",0,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",RI
2003,"Compressed Natural Gas (CNG)",Utah,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",UT
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Automobiles (Midsize)",Dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty",Motorcycles,Dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty",Motorcycles,Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Low Speed Vehicles",Dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Other Vehicles",Dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,1,1,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty",Pickups,Dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)",Massachusetts,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",MA
2003,"Compressed Natural Gas (CNG)","Rhode Island",0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",RI
2003,"Compressed Natural Gas (CNG)","Rhode Island",0,0,"Light Duty","Vans (Minivans)",Dedicated,"Electricity Providers",RI
2003,"Compressed Natural Gas (CNG)","Rhode Island",0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",RI
2003,"Compressed Natural Gas (CNG)","Rhode Island",0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",RI
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Other Vehicles",Dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",Pickups,Dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Subcompact)",Dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",SUVs,Dedicated,"Electricity Providers",MD
2003,"Compressed Natural Gas (CNG)",Maryland,0,0,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",MD
